ticker,comnam,siccd,naics4,aiie,industry,bucket,alpha_cg,beta_cg,n_est_cg,car_0_1_cg,car_0_5_cg,car_0_10_cg,car_m1_1_cg,car_pre_cg,alpha_g4,beta_g4,n_est_g4,car_0_1_g4,car_0_5_g4,car_0_10_g4,car_m1_1_g4,car_pre_g4,ME,mom,ceq,emp,at,sale,bm,lnme,lnemp,aiie_w,z_aiie,lnme_w,z_lnme,mom_w,z_mom,bm_w,z_bm,lnemp_w,z_lnemp,car_0_1_cg_w,car_0_5_cg_w,car_0_10_cg_w,car_m1_1_cg_w,car_pre_cg_w,car_0_1_g4_w,car_0_5_g4_w,car_0_10_g4_w,car_m1_1_g4_w,car_pre_g4_w
TLIS,TALIS BIOMEDICAL CORP,9999,3345,1.113945,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",user,-0.0066896578534972,0.896991514095493,207.0,0.0261066932461758,0.0803732680233422,0.069440829449434,0.0475017127861601,0.0050338085189063,-0.0047628955557991,0.3098485229836895,207,0.0053394810113829,-0.0462230036974118,-0.1107826619960384,0.0006822872913856,0.0350232704096813,17812.7082,-0.3665718104549558,233.974,0.262,265.828,8.193,13.13522892605404,9.78766742536375,-1.3394107752210402,1.113945,0.47578101245045196,9.78766742536375,-1.441675246373271,-0.3665718104549558,-0.7345312362498909,6.369158978985781,4.85867707677868,-1.3394107752210402,-0.46642732184526653,0.0261066932461758,0.0803732680233422,0.069440829449434,0.0475017127861601,0.0050338085189063,0.0053394810113829,-0.0462230036974118,-0.1107826619960384,0.0006822872913856,0.0350232704096813
VOR,VOR BIOPHARMA INC,9999,5417,1.635407,Scientific Research and Development Services,user,-0.0020953845517198,1.3926015554818831,207.0,0.0603352737958456,0.4441361422265159,0.6267735846433127,0.0452847539048439,0.0467012473785793,0.0008307608349792,1.1594509309378134,207,0.0615409427349209,0.1295829470744588,0.1338070248815959,0.0707121608839869,-0.0995179635751165,184670.33,-0.1605587825082624,216.263,0.135,242.59,0.0,1.1710760467044166,12.126327514409676,-2.0024805005437076,1.635407,1.0159586671845071,12.126327514409676,-0.47967597389749794,-0.1605587825082624,-0.17215966854407427,1.1710760467044166,0.3098105410046851,-2.0024805005437076,-0.7341309390338449,0.0603352737958456,0.40753741052748216,0.6261431355801288,0.0452847539048439,0.0467012473785793,0.0615409427349209,0.1295829470744588,0.1338070248815959,0.0707121608839869,-0.0995179635751165
VRPX,VIRPAX PHARMACEUTICALS INC,9999,3254,0.4637086,Pharmaceutical and Medicine Manufacturing,user,-0.0038554865802403,1.261496423141556,207.0,-0.0295423038142812,-0.0024190408210304,-0.0679244186647434,-0.0312932638952236,0.0102442042321336,-0.0038956500592544,0.6034830022805118,207,-0.0487542911795446,0.0144980844873031,-0.0213785426993205,-0.0935280507792251,-0.0162175022959771,12533.980000000001,-0.3954824140548272,37.485,0.007,39.572,0.0,2.990670162230991,9.436198635123542,-4.961845129926823,0.4637086,-0.1977928502178056,9.436198635123542,-1.5862506475154505,-0.3954824140548272,-0.8134510095857211,2.990670162230991,1.902145809341279,-4.961845129926823,-1.9289262759499965,-0.0295423038142812,-0.0024190408210304,-0.0679244186647434,-0.0312932638952236,0.0102442042321336,-0.0487542911795446,0.0144980844873031,-0.0213785426993205,-0.0935280507792251,-0.0162175022959771
PRST,PRESTO AUTOMATION INC,9999,5614,1.704965,Business Support Services,user,-0.0048584925855149,0.6136690628213098,207.0,0.0258906068108805,0.6204070957885752,0.8207155537085983,-0.0710163308208654,0.1389935059312406,-0.0036742140112508,0.5175371102277342,207,0.0314761655578885,0.0049871236952535,-0.3169432779217839,-0.023332290463375,0.1056693772947603,93684.0,-0.8175559771409977,,,,,,11.447682695908291,,1.704965,1.0880131549669179,11.447682695908291,-0.758834037408182,-0.8175559771409977,-1.9656216937687034,,,,,0.0258906068108805,0.40753741052748216,0.6261431355801288,-0.0710163308208654,0.1389935059312406,0.0314761655578885,0.0049871236952535,-0.3169432779217839,-0.023332290463375,0.1056693772947603
OSCR,OSCAR HEALTH INC,6324,5241,2.058794,Insurance Carriers,user,0.0004827725027178,2.0681826831337573,207.0,-0.0269426160988865,0.0081590295886707,-0.1791704593184582,-0.0187186606853528,-0.0098546114968711,-0.0036924185213163,1.9792110922510384,207,-0.1083069353773164,-0.0979996404195008,0.4799845353789636,-0.1061169208922064,-0.1894579495592782,660515.86,-0.4932064179957605,1387.229,2.621,3321.65,1838.715,2.1002205760812465,13.400776414768266,0.9635559243412692,2.058794,1.4545413380308723,13.400776414768266,0.04456391914855703,-0.4932064179957605,-1.0802166692457134,2.1002205760812465,1.1229092375129313,0.9635559243412692,0.46335802680364185,-0.0269426160988865,0.0081590295886707,-0.1791704593184582,-0.0187186606853528,-0.0098546114968711,-0.1083069353773164,-0.0979996404195008,0.47907937331727835,-0.1061169208922064,-0.1894579495592782
INNV,INNOVAGE HOLDING CORP,9999,5511,1.69871,Management of Companies and Enterprises,user,0.0019443273499907,1.3474721366470472,207.0,0.1024245762255266,0.2060231707711801,0.1267916674778189,0.0572077681452012,-0.0753983424671965,0.003597626350383,1.3547691207548165,207,-0.0545930836668687,0.0111304388055924,0.1036210754593381,-0.0539936352811533,-0.2188005880285085,839178.3,0.3485844469990591,335.146,1.8,531.752,637.8,0.3993740066920224,13.64017847776994,0.5877866649021191,1.69871,1.0815336584161401,13.64017847776994,0.1430410819972904,0.3485844469990591,1.2176926093367357,0.3993740066920224,-0.36550950123639814,0.5877866649021191,0.31164729995484514,0.1024245762255266,0.2060231707711801,0.1267916674778189,0.0572077681452012,-0.0753983424671965,-0.0545930836668687,0.0111304388055924,0.1036210754593381,-0.0539936352811533,-0.2188005880285085
RBLX,ROBLOX CORP,7389,5614,1.704965,Business Support Services,user,-0.0016570044169371,2.418470101932518,207.0,0.0476527180723906,0.0634797734014427,0.1129637799527258,0.0171060642451655,-0.1209816298436007,0.0011724123959694,2.4197821476857837,207,0.0137851932511872,-0.0066192728800663,-0.0590989687522703,0.0540672659487483,0.1655578473029788,24402448.720000003,0.4597074056614163,584.817,1.6,4560.596,1919.181,0.023965504720872124,17.010194042605015,0.47000362924573563,1.704965,1.0880131549669179,17.010194042605015,1.5292846565930125,0.4597074056614163,1.5210345537463321,0.023965504720872124,-0.6940312262855469,0.47000362924573563,0.2640943149752922,0.0476527180723906,0.0634797734014427,0.1129637799527258,0.0171060642451655,-0.1209816298436007,0.0137851932511872,-0.0066192728800663,-0.0590989687522703,0.0540672659487483,0.1655578473029788
SNCY,SUN COUNTRY AIRLINES HLDGS INC,9999,5511,1.69871,Management of Companies and Enterprises,user,-0.0012169354940356,1.359200455324259,207.0,-0.0051355489086502,-0.0427504841330936,-0.0629376541784926,0.0058596317241466,-0.1126463700912993,-0.000464173518068,1.1343782004032328,207,-0.0830166834647256,-0.1133244158618693,-0.0826677117685047,-0.1301062062818083,0.1133938346533336,944077.2000000001,-0.40821165771241397,486.811,2.181,1376.644,623.015,0.5156474491704703,13.75796322144488,0.779783487219492,1.69871,1.0815336584161401,13.75796322144488,0.19149140543452986,-0.40821165771241397,-0.8481991261624976,0.5156474491704703,-0.26375807126117023,0.779783487219492,0.389162894258388,-0.0051355489086502,-0.0427504841330936,-0.0629376541784926,0.0058596317241466,-0.1126463700912993,-0.0830166834647256,-0.1133244158618693,-0.0826677117685047,-0.1301062062818083,0.1133938346533336
OLO,OLO INC,7372,5112,1.966309,Software Publishers,supplier,-0.0024757268630036,1.6368975675359896,207.0,-0.0032894639708945,0.0091945831710638,0.0654116152624937,0.0047711146823559,-0.1714762032662147,-0.0013387416031923,1.4958238057195614,207,0.0199965502648299,0.0297020347367837,-0.0068185787043575,0.0287123540181415,-0.0336605045026063,901227.76,-0.17586797877790328,701.75,0.639,755.876,149.368,0.7786599915652842,13.711513290439092,-0.44785082460460224,1.966309,1.3587369833548288,13.711513290439092,0.1723843962357932,-0.17586797877790328,-0.2139505047464416,0.7786599915652842,-0.033594572876291424,-0.44785082460460224,-0.10647449244358378,-0.0032894639708945,0.0091945831710638,0.0654116152624937,0.0047711146823559,-0.1714762032662147,0.0199965502648299,0.0297020347367837,-0.0068185787043575,0.0287123540181415,-0.0336605045026063
TIL,INSTIL BIO INC,9999,5417,1.635407,Scientific Research and Development Services,user,-0.0039213502068409,1.7907099114037264,207.0,-0.0747925227801472,-0.0206731230737553,-0.754730552522844,-0.1136568843992219,-0.3777735208805688,-0.0102025976973808,1.551242671772001,207,0.0096544425183947,-0.0113031488770222,0.0096371596481719,0.0602767900129252,-0.0280155187233157,428188.19999999995,-0.5332408167207499,555.199,0.412,609.983,0.0,1.2966237743123235,12.967318097541758,-0.8867319296326107,1.635407,1.0159586671845071,12.967318097541758,-0.13373757399001468,-0.5332408167207499,-1.1895020275433335,1.2966237743123235,0.41967794100544437,-0.8867319296326107,-0.28366560047455963,-0.0747925227801472,-0.0206731230737553,-0.6004349945217956,-0.1136568843992219,-0.3777735208805688,0.0096544425183947,-0.0113031488770222,0.0096371596481719,0.0602767900129252,-0.0280155187233157
DOCN,DIGITALOCEAN HOLDINGS INC,7371,5415,1.860226,Computer Systems Design and Related Services,user,-0.0004026939663723,2.729955200371094,207.0,0.0199730558833448,0.0359726282006,0.0759199887821887,0.0137578365187932,-0.0979977504401976,-0.0013802183468275,2.2979090933100474,207,0.0031509387687155,-0.0330700034538295,-0.0248405935198662,0.0492260794866176,0.1564239786588843,3667432.0,-0.08901788409437505,578.197,0.786,2100.995,428.561,0.15765718355514158,15.115002247586755,-0.24079848655293046,1.860226,1.2488465864569671,15.115002247586755,0.7497044445950398,-0.08901788409437505,0.023131705002023554,0.15765718355514158,-0.577037016711875,-0.24079848655293046,-0.022880478530775746,0.0199730558833448,0.0359726282006,0.0759199887821887,0.0137578365187932,-0.0979977504401976,0.0031509387687155,-0.0330700034538295,-0.0248405935198662,0.0492260794866176,0.1564239786588843
ACVA,A C V AUCTIONS INC,9999,5614,1.704965,Business Support Services,user,-0.0019247803906355,1.6090850944925936,207.0,0.0969250604103216,0.1540095998212034,0.1579921057157099,0.1117510001112596,-0.0899425318263347,-1.3759927438327757e-05,1.9809689731229896,207,0.0183821436632917,0.0029146526069671,-0.0722062804574187,-0.0009450545305348,0.100572812175043,1070697.1199999999,-0.31685175501678375,556.097,1.91,982.96,358.435,0.5193784400951784,13.88382050831366,0.6471032420585384,1.704965,1.0880131549669179,13.88382050831366,0.24326233998403665,-0.31685175501678375,-0.5988061037091471,0.5193784400951784,-0.26049306376056225,0.6471032420585384,0.335595403235072,0.0969250604103216,0.1540095998212034,0.1579921057157099,0.1117510001112596,-0.0899425318263347,0.0183821436632917,0.0029146526069671,-0.0722062804574187,-0.0009450545305348,0.100572812175043
VZIO,VIZIO HOLDING CORP,3651,3343,1.161132,Audio and Video Equipment Manufacturing,user,-0.0005045602674979,1.6231593146754535,207.0,-0.0859315678706139,-0.1355349977639565,-0.1805321731586152,-0.0966123770729975,0.0035894152335917,0.0005847169738867,1.5530331714164065,207,0.0109079940877068,0.0438091174352576,-0.0561527186485529,0.0230445738788681,-0.0258105355550005,1305830.4,0.5469623019442347,330.6,0.8,935.8,2124.0,0.2531722343115921,14.082349718211113,-0.2231435513142097,1.161132,0.5246615885881876,14.082349718211113,0.3249266042270945,0.5469623019442347,1.7592217854066228,0.2531722343115921,-0.4934513518217454,-0.2231435513142097,-0.015752585574517333,-0.0859315678706139,-0.1355349977639565,-0.1805321731586152,-0.0966123770729975,0.0035894152335917,0.0109079940877068,0.0438091174352576,-0.0561527186485529,0.0230445738788681,-0.0258105355550005
ALHC,ALIGNMENT HEALTHCARE INC,9999,5241,2.058794,Insurance Carriers,user,0.0011962749760941,1.5952532376717226,207.0,-0.0167650464232535,-0.0380239104664077,-0.0778546753492988,0.00345254700948,-0.0605749250912864,0.0021131078344432,1.2724986842197967,207,-0.0601549794834213,-0.1157626430280217,-0.0833534420685893,-0.0089838863941515,-0.4013882259359846,2479335.64,0.37773745475706577,306.04,0.847,630.895,1167.773,0.12343629279656544,14.723501195156233,-0.1660545843300827,2.058794,1.4545413380308723,14.723501195156233,0.5886619188446183,0.37773745475706577,1.2972740942535648,0.12343629279656544,-0.6069838772802856,-0.1660545843300827,0.007296156329319477,-0.0167650464232535,-0.0380239104664077,-0.0778546753492988,0.00345254700948,-0.0605749250912864,-0.0601549794834213,-0.1157626430280217,-0.0833534420685893,-0.0089838863941515,-0.4013882259359846
DSGN,DESIGN THERAPEUTICS INC,9999,3254,0.4637086,Pharmaceutical and Medicine Manufacturing,user,0.0028835520981473,1.992423422356409,207.0,-0.1242875192817834,-0.1572026132713621,-0.4774326268184337,-0.0835537083536976,-0.0504460068744635,-0.0010800565137963,1.526546728203925,207,-0.0135666219252814,-0.1638819587607101,-0.2685985757301991,0.0785296763524906,-0.0161139921313208,872236.4199999999,0.3082095247684469,382.13,0.038,390.557,0.0,0.43810369670186444,13.678815789996898,-3.270169119255751,0.4637086,-0.1977928502178056,13.678815789996898,0.15893439904103268,0.3082095247684469,1.1074776945950087,0.43810369670186444,-0.33161696948539937,-3.270169119255751,-1.2459396006838133,-0.1242875192817834,-0.1572026132713621,-0.4774326268184337,-0.0835537083536976,-0.0504460068744635,-0.0135666219252814,-0.1638819587607101,-0.2685985757301991,0.0785296763524906,-0.0161139921313208
TDUP,THREDUP INC,9999,4541,0.6046838,Electronic Shopping and Mail-Order Houses,user,-0.0062603657915566,2.097636908653391,207.0,-0.0730954216631906,-0.0034973699579949,0.5683484122340592,-0.1028684140115958,0.375565668380495,-0.0047813598315522,2.055218210495138,207,-0.0220107757443739,0.086552545521724,0.1235874812581987,0.0125026501032922,0.5177175919831043,85961.01,-0.8133545448862894,205.734,2.894,360.826,251.792,2.3933408879211635,11.36164910033842,1.0626396282092923,0.6046838,-0.051757946597475936,11.36164910033842,-0.7942236422226445,-0.8133545448862894,-1.9541526810211145,2.3933408879211635,1.3794201848861856,1.0626396282092923,0.5033614607064699,-0.0730954216631906,-0.0034973699579949,0.5683484122340592,-0.1028684140115958,0.375565668380495,-0.0220107757443739,0.086552545521724,0.1235874812581987,0.0125026501032922,0.4157231598877861
CAMP,CALAMP CORP,3662,3342,1.181725,Communications Equipment Manufacturing,user,-0.001848320958144,0.9167232415082086,207.0,0.0025971315915016,-0.0443909635865211,0.1340078901151943,-0.0117735053586721,0.0163514797073826,-0.0005831321934782,1.3817535481960732,207,-0.1043106907846858,-0.1455089374340361,-0.1133361248551745,-0.1969468860988961,-0.0047491507607747,140839.4,-0.3053041478530524,75.402,0.887,391.581,295.839,0.5353757542278652,11.855375513106548,-0.11991029667255755,1.181725,0.5459936865050796,11.855375513106548,-0.5911310884523454,-0.3053041478530524,-0.5672836023962743,0.5353757542278652,-0.2464937398043156,-0.11991029667255755,0.025926161963340022,0.0025971315915016,-0.0443909635865211,0.1340078901151943,-0.0117735053586721,0.0163514797073826,-0.1043106907846858,-0.1455089374340361,-0.1133361248551745,-0.1969468860988961,-0.0047491507607747
COUR,COURSERA INC,7371,5415,1.860226,Computer Systems Design and Related Services,user,-0.0025439136610256,1.6676521280603105,207.0,-0.0044647170579124,-0.0241152357174617,0.0184131313509049,-0.0140830702136099,0.0417946912907749,-0.0003768444737539,1.5035568377313473,207,0.0220527102616431,-0.0800838169018091,-0.0931129182500544,0.0438575738186888,0.0606813965296222,1878885.07,-0.314725335667732,741.513,1.138,958.91,415.287,0.3946558583277262,14.446189111011345,0.1292723357041391,1.860226,1.2488465864569671,14.446189111011345,0.4745906074789056,-0.314725335667732,-0.5930014330296032,0.3946558583277262,-0.3696383748008959,0.1292723357041391,0.1265295969872389,-0.0044647170579124,-0.0241152357174617,0.0184131313509049,-0.0140830702136099,0.0417946912907749,0.0220527102616431,-0.0800838169018091,-0.0931129182500544,0.0438575738186888,0.0606813965296222
CPNG,COUPANG INC,5961,4541,0.6046838,Electronic Shopping and Mail-Order Houses,user,0.0012487578631896,1.9607802938474563,207.0,-0.0121459651966055,-0.0355205728058601,-0.1171959106757643,-0.0092919025211726,0.0367528061315506,0.0012702042396052,2.0130483191027504,207,-0.0362425404336076,-0.0392483524553215,0.081419488739923,-0.0395533209806325,-0.0720313579877435,27491767.599999998,0.34188339908943566,2175.957,68.0,8641.834,18406.372,0.07914940325626789,17.12939715781965,4.219507705176107,0.6046838,-0.051757946597475936,17.12939715781965,1.5783184219744992,0.34188339908943566,1.1994001796988303,0.07914940325626789,-0.6457395401713667,4.219507705176107,1.7778956023156607,-0.0121459651966055,-0.0355205728058601,-0.1171959106757643,-0.0092919025211726,0.0367528061315506,-0.0362425404336076,-0.0392483524553215,0.081419488739923,-0.0395533209806325,-0.0720313579877435
EMBK,EMBARK TECHNOLOGY INC,7389,5614,1.704965,Business Support Services,user,-0.00576562776376,2.452023871945482,207.0,0.0287073639153121,-0.1572005812337872,-0.2763573425023108,-0.0527897025602003,-0.1075384228557029,-0.0088260762114151,2.358318707304995,207,-0.0254451093640899,-0.036822987204471,0.0025857841573922,0.0187990382025561,-0.2707647190462657,113847.96,-0.944990952831772,234.634,0.231,290.999,0.0,2.0609416277639054,11.64261915301778,-1.4653375684603434,1.704965,1.0880131549669179,11.64261915301778,-0.6786476388816496,-0.8804338708141171,-2.1372649145466704,2.0609416277639054,1.0885360472639771,-1.4653375684603434,-0.5172682164958479,0.0287073639153121,-0.1572005812337872,-0.2763573425023108,-0.0527897025602003,-0.1075384228557029,-0.0254451093640899,-0.036822987204471,0.0025857841573922,0.0187990382025561,-0.2707647190462657
NRGV,ENERGY VAULT HOLDINGS INC,3699,3359,-0.0384073,Other Electrical Equipment and Component Manufacturing,user,-0.000531707141043,0.6776513615113342,207.0,0.0209304726241671,-0.2151977297241068,-0.0986828739498222,-0.0834316476218253,0.2695162025059145,-0.0027802610485512,1.4656501980565144,207,-0.1305692348602685,-0.1199943259285334,-0.1748076442003534,-0.1936183894981382,-0.1649975431253357,441278.46,-0.7681787716588422,,,,,,12.997431383733268,,-0.0384073,-0.7179300591931085,12.997431383733268,-0.1213505838738473,-0.7681787716588422,-1.8308324683847768,,,,,0.0209304726241671,-0.2151977297241068,-0.0986828739498222,-0.0834316476218253,0.2695162025059145,-0.1305692348602685,-0.1199943259285334,-0.1748076442003534,-0.1936183894981382,-0.1649975431253357
STRC,SARCOS TECH & ROBOTICS CORP,6799,5416,1.8047,"Management, Scientific, and Technical Consulting Services",substitution,-0.0030501688736431,1.2177329676440465,207.0,-0.0448237028796185,-0.1228519390894103,-0.4137884382609767,-0.0034845406780482,-0.2130066507206445,-0.0084016993081068,1.2188421255706647,207,-0.0275581782546782,-0.1930593833564326,-0.0124125708741182,-0.0496875060415534,-0.0862334006838365,312494.0,-0.5702137793819624,213.962,0.16,235.823,5.075,0.6846915460776847,12.652340547974271,-1.8325814637483102,1.8047,1.1913277174755972,12.652340547974271,-0.26330243677165094,-0.5702137793819624,-1.2904303192234832,0.6846915460776847,-0.11582679630671729,-1.8325814637483102,-0.6655369662282696,-0.0448237028796185,-0.1228519390894103,-0.4137884382609767,-0.0034845406780482,-0.2130066507206445,-0.0275581782546782,-0.1930593833564326,-0.0124125708741182,-0.0496875060415534,-0.0862334006838365
SEMR,SEMRUSH HOLDINGS INC,7372,5112,1.966309,Software Publishers,supplier,0.0002549670175259,2.0635895357187546,207.0,-0.0228998550528272,-0.1156164188149486,-0.0775041359648943,-0.0292695114557784,-0.2159839913913401,0.0003961376472287,1.7724077431445877,207,0.1761130611930451,0.111530217709763,0.1118355875472038,0.2004388427340783,0.0183073660992652,529840.29,0.2530771672797205,225.542,1.173,300.074,188.001,0.4256792174109673,13.180330900493756,0.15956456967133845,1.966309,1.3587369833548288,13.180330900493756,-0.046115536727025966,0.2530771672797205,0.9569781333717488,0.4256792174109673,-0.3424896890643412,0.15956456967133845,0.13875959376743538,-0.0228998550528272,-0.1156164188149486,-0.0775041359648943,-0.0292695114557784,-0.2159839913913401,0.1761130611930451,0.111530217709763,0.1118355875472038,0.2004388427340783,0.0183073660992652
CWT,CALIFORNIA WATER SERVICE GROUP,4941,2213,-0.1564226,"Water, Sewage and Other Systems",user,-8.342642415571946e-05,0.3830829229928902,207.0,0.0086815088449561,-0.002268287820986,-0.0047512457314295,-0.0127900510361813,0.0280223201778515,0.0007420713043613,0.6066463769115034,207,0.0250043846572844,-0.0126119763280583,0.0177115149769711,0.0329097038285948,-0.0453197822227596,3402377.44,0.2073973974240435,1177.594,1.182,3623.271,790.909,0.34610916065796626,15.039984992285893,0.1672079189839064,-0.1564226,-0.840181015114606,15.039984992285893,0.7188463710508851,0.2073973974240435,0.8322821175798488,0.34610916065796626,-0.41212181558651423,0.1672079189839064,0.1418454717381338,0.0086815088449561,-0.002268287820986,-0.0047512457314295,-0.0127900510361813,0.0280223201778515,0.0250043846572844,-0.0126119763280583,0.0177115149769711,0.0329097038285948,-0.0453197822227596
AJRD,AEROJET ROCKETDYNE HOLDINGS INC,3812,3345,1.113945,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",user,0.0005368432632778,0.4610020506284306,207.0,0.0557252906887163,0.0812898284930891,0.0847912929319811,0.038605432951106,0.0293895679114354,0.0023025876985289,0.5781271472189029,207,-0.0034123926958498,-0.0354308479598181,-0.0422348328483209,-0.0049969424922945,-0.0061030276561748,3897221.1,0.21185006366587067,533.5,5.0,2433.6,2188.0,0.13689241290415882,15.175774318662155,1.6094379124341003,1.113945,0.47578101245045196,15.175774318662155,0.7747028137189731,0.21185006366587067,0.844436945455759,0.13689241290415882,-0.5952083640273789,1.6094379124341003,0.7241223746333681,0.0557252906887163,0.0812898284930891,0.0847912929319811,0.038605432951106,0.0293895679114354,-0.0034123926958498,-0.0354308479598181,-0.0422348328483209,-0.0049969424922945,-0.0061030276561748
EWTX,EDGEWISE THERAPEUTICS INC,9999,6213,0.7008373,Offices of Other Health Practitioners,user,0.0002384930339916,1.5633744226826654,207.0,-0.1003005307051428,-0.0520064462593479,-0.1217351207894528,-0.1314268731686586,-0.1009802550100173,0.0008556433582834,1.3991610153180385,207,-0.0174301485786812,-0.1317544179256906,-0.1388599271022224,0.0251848088884906,-0.1925751553317108,601165.14,0.19173054698674652,274.383,0.031,285.233,0.0,0.45641868056421236,13.306624951147882,-3.473768074496991,0.7008373,0.04784657324188143,13.306624951147882,0.005835059007838735,0.19173054698674652,0.7895149618846516,0.45641868056421236,-0.31558944197573136,-3.473768074496991,-1.3281393674540005,-0.1003005307051428,-0.0520064462593479,-0.1217351207894528,-0.1314268731686586,-0.1009802550100173,-0.0174301485786812,-0.1317544179256906,-0.1388599271022224,0.0251848088884906,-0.1925751553317108
FNCH,FINCH THERAPEUTICS GROUP INC,9999,5417,1.635407,Scientific Research and Development Services,user,-0.0082033189160673,0.7962964659979782,207.0,0.0813368179870226,0.1010453034671411,0.0519523214704735,0.1018975814737924,-0.2296660371395522,-0.0096519542922479,0.942237547390661,207,0.0413321985341701,0.2371453779695023,0.084306931036172,0.0536252047482343,0.0208233977163468,62175.1,-0.48616639179400944,202.224,0.189,225.369,18.532,3.252491753129468,11.037709877033802,-1.6660082639224947,1.635407,1.0159586671845071,11.037709877033802,-0.9274748567129648,-0.48616639179400944,-1.060998901266529,3.252491753129468,2.131267100535932,-1.6660082639224947,-0.5982857460065246,0.0813368179870226,0.1010453034671411,0.0519523214704735,0.1018975814737924,-0.2296660371395522,0.0413321985341701,0.2371453779695023,0.084306931036172,0.0536252047482343,0.0208233977163468
FORA,FORIAN INC,9999,8114,-0.7464604,Personal and Household Goods Repair and Maintenance,user,-0.00249469160862,0.6269452853065975,207.0,0.141532471070182,0.10090192584555,-0.0611144321243366,0.1215926099710701,-0.1726628840183323,-0.0023547198165913,0.5680017420439422,207,-0.0021649398660494,0.0639824286734712,0.0694470408217574,-0.0863695506526059,-0.3187388295083529,123731.3,0.13235397775924107,25.171,0.14,56.842,16.88,0.20343276115259437,11.725867557901392,-1.9661128563728327,-0.7464604,-1.4513957057506284,11.725867557901392,-0.6444037120673537,0.13235397775924107,0.6274296090587836,0.20343276115259437,-0.536978595982256,-1.9661128563728327,-0.7194480941966256,0.141532471070182,0.10090192584555,-0.0611144321243366,0.1215926099710701,-0.1726628840183323,-0.0021649398660494,0.0639824286734712,0.0694470408217574,-0.0863695506526059,-0.3187388295083529
GANX,GAIN THERAPEUTICS INC,9999,3254,0.4637086,Pharmaceutical and Medicine Manufacturing,user,-0.0013527261300087,1.233579796628849,207.0,-0.0206583200716548,0.0973594279835613,0.003991990213126,-0.0282238105729542,-0.0030254643977832,0.0009799906756555,0.9459269783784954,207,0.0610469546644125,0.1913483926207441,0.0978838915803052,0.1883384457677736,-0.1258027330793604,39689.22,-0.023393124759210182,34.818,0.029,38.985,0.165,0.8772659175463765,10.588834893278635,-3.540459448995663,0.4637086,-0.1977928502178056,10.588834893278635,-1.1121179392317277,-0.023393124759210182,0.20227328238412495,0.8772659175463765,0.05269593128993169,-3.540459448995663,-1.355064925214739,-0.0206583200716548,0.0973594279835613,0.003991990213126,-0.0282238105729542,-0.0030254643977832,0.0610469546644125,0.1913483926207441,0.0978838915803052,0.1883384457677736,-0.1258027330793604
HCII,HUDSON EXECUTIVE INV CORP II,9999,5614,1.704965,Business Support Services,user,2.832621456906039e-05,-0.0063600429430731,207.0,-0.0008621280362195,0.0002864974388235,-0.0002573293606543,0.0061048138772617,0.0047691927429952,0.000155031777991,-0.0106377863518464,198,,,,,,248749.99999999997,0.014269277306680594,,,,,,12.42420365502084,,1.704965,1.0880131549669179,12.42420365502084,-0.3571457131306441,0.014269277306680594,0.3050835963941799,,,,,-0.0008621280362195,0.0002864974388235,-0.0002573293606543,0.0061048138772617,0.0047691927429952,,,,,
IKNA,IKENA ONCOLOGY INC,9999,6213,0.7008373,Offices of Other Health Practitioners,user,-0.0022190814885013,1.6712954991445628,207.0,-0.0063313782086404,0.0192429977380546,0.1593074678636782,0.0012631471312244,0.1271497008798949,-0.0009057987489731,1.1089336124638267,207,0.0016225267220725,-0.0215422045691521,-0.1484462087308077,-0.0583381981975413,0.1676420127774593,99706.75,-0.29123643740061467,207.877,0.067,247.879,30.985,2.0848839221015627,11.509988656767506,-2.703062659591171,0.7008373,0.04784657324188143,11.509988656767506,-0.7332047083328649,-0.29123643740061467,-0.5288817573284179,2.0848839221015627,1.1094880603274588,-2.703062659591171,-1.0169795912227588,-0.0063313782086404,0.0192429977380546,0.1593074678636782,0.0012631471312244,0.1271497008798949,0.0016225267220725,-0.0215422045691521,-0.1484462087308077,-0.0583381981975413,0.1676420127774593
JOAN,JOANN INC,9999,4511,0.2090943,"Sporting Goods, Hobby, and Musical Instrument Stores",user,0.0017595744980905,1.313804155264892,207.0,-0.019796931766543,-0.0505449454987295,-0.3161441154751842,0.0002979640268835,-0.1993051793135436,-0.0042245291214218,1.3173509265813603,207,0.02738722477648,-0.0395759626415244,-0.1485671850850551,-0.068041092931549,-0.2621940145179087,215832.0,-0.48014227948626265,149.8,22.0,2362.2,2417.6,0.6940583416731532,12.282255606262462,3.091042453358316,0.2090943,-0.46154544472278036,12.282255606262462,-0.4155355237211277,-0.48014227948626265,-1.0445543612473411,0.6940583416731532,-0.10762986994237363,3.091042453358316,1.3222961106690836,-0.019796931766543,-0.0505449454987295,-0.3161441154751842,0.0002979640268835,-0.1993051793135436,0.02738722477648,-0.0395759626415244,-0.1485671850850551,-0.068041092931549,-0.2621940145179087
